,GSM2651032,GSM2651033,GSM2651034,GSM2651035,GSM2651036,GSM2651037,GSM2651038,GSM2651039,GSM2651040,GSM2651041,GSM2651042,GSM2651043,GSM2651044,GSM2651045,GSM2651046,GSM2651047
Stat1,10.2579599316667,10.299268639,9.51934426733333,9.68717061533333,9.48589188066667,9.58565345933333,10.5778106573333,10.4868202676667,9.30204926133333,9.53672119233333,10.1325773783333,10.4399128896667,10.079226162,10.2411726836667,9.66419227266667,9.48140531333333
Serpinh1,12.19735825,12.0324220495,10.7570337765,11.1866700155,11.6242322455,11.088369954,12.236423243,12.3477604665,11.0221156965,10.8101877955,12.1748012155,12.137697088,12.307973553,12.3963152785,11.443438083,11.432693424
Praf2,10.68982214,10.52007445,9.179453944,9.512846787,9.923997939,9.306218936,10.60201142,10.45353841,9.559024416,9.438793193,11.04836428,10.22196671,10.82827644,10.58009698,9.204741069,9.613417192
Ppib,15.06681419,14.81537489,13.93818561,14.21203361,14.50824452,13.98026752,14.87787314,14.77163323,14.08007703,13.97155374,14.88590173,14.67879644,14.9590498,15.015533,14.15786222,14.3005431
Aplp2,14.00689576,14.08027151,14.34031694,14.51030961,14.5132907,14.48047276,13.98665245,13.91149151,14.59638341,14.56997662,13.6687709,14.13698212,13.89243858,13.7878485,14.64448745,14.69907759
Tmsb10,12.4634234753333,12.287975505,11.8959632716667,12.104831409,11.9274046346667,11.7576361703333,12.376204616,12.3126050326667,11.859202533,11.9950283163333,12.4488395666667,12.3883835613333,12.1989296966667,12.3249424716667,12.2258166563333,11.694977709
Ddah1,10.74363127,9.994600665,7.395968062,7.763123103,9.070594449,7.3113497485,10.75941796,10.276502805,8.249580054,7.8504769545,10.720516065,9.244924113,10.604841215,10.203594325,7.4232000205,8.0298498255
Ccl8,13.71963667,13.84518447,10.27280407,10.75576526,11.96005056,10.48815525,13.98493322,13.82681743,10.49647772,11.94291716,13.83242264,13.28030905,12.91702291,12.27493378,11.76415971,11.25878159
Rps4l,11.46492728,11.78314621,10.10068904,10.8623355,10.41148651,10.0530543,11.80879957,11.63636759,10.85288376,10.93423754,12.24864759,12.01186607,11.8263661,11.84410774,10.69579198,10.57116603
Cxcl16,10.782631995,10.647951075,9.2854996725,10.199983125,9.7797073785,9.541674896,10.85446814,10.679987585,9.86802937,9.976232779,11.08052346,10.92803993,10.772032815,10.734366135,10.265807647,10.039392353
Fcgr2b,10.495988937,10.559017997,9.3404400225,9.7514654725,9.436282822,9.474519338,10.6794537,10.660420325,9.3845325015,9.9211657225,10.774777015,10.4005631605,10.408884801,10.2257807335,10.1617901305,9.6495976295
Fam98a,12.711559645,12.538655755,11.62701316,11.800148555,12.106457825,11.726790935,12.8039061,12.54981131,12.005534065,11.9816011,12.79603105,12.4173304,12.649427645,12.846857775,11.916902655,12.105911855
Oasl2,11.12368142,10.96792414,9.052614803,9.774609376,9.637537369,9.596880056,11.95807247,11.33886177,9.154063492,9.537219605,10.7668476,11.12537915,10.75028663,10.86852278,9.887248973,9.678370779
Cd55,9.42326028475,9.6183619605,9.9648253,10.2208014255,10.000086622,9.977220617,9.68923226725,9.48665222125,9.9917054205,9.92041332075,9.270807528,9.57139687525,9.46751297575,9.455223793,9.92831071375,10.194789341
Gstm2,13.14187558,12.94256261,11.8357103,12.02611208,12.455823,11.93772802,13.31491093,13.11506313,11.95347525,12.58062523,13.07322506,12.91213633,13.25070255,12.91405454,12.40808617,12.38702903
Fam220a,11.618756915,11.716003935,13.443286615,12.96437502,12.50005758,13.437426845,11.605015545,11.68327443,12.567506835,12.66067701,11.31392565,11.22481154,11.50479778,11.42061966,12.30703076,12.628799055
Exoc6,9.080698525,9.325421556,10.666321055,9.971966635,9.8731516395,10.344857145,8.9833350215,9.329712476,10.244288274,10.3083256725,8.6673178935,9.0128499595,8.937344933,8.5429653185,10.3528042375,9.891645875
Oas1f,11.38499079,11.35670807,9.70811834,10.28826991,9.762274057,10.09756356,11.86797992,11.65822996,9.171968598,9.754280379,11.07098075,11.42249946,10.77824742,11.09949544,9.987806871,9.513376214
Ppp1r16b,9.36924543,9.723871325,9.976755095,10.16552487,9.874588487,9.979548592,9.493177461,9.34480623,9.989605599,10.21133224,9.156810456,9.617390935,9.369410848,9.429980496,10.03701524,10.03484032
Slc35b2,10.8161374645,10.6229429565,9.8536801805,9.962031946,10.334489013,9.9559935645,10.7218672795,10.615296847,9.9429358985,9.918533491,10.796450159,10.5664194785,10.746771188,10.7374452775,9.980298297,10.236821581
Chchd10,13.57412683,13.29582181,15.43534925,14.21017313,15.21918362,15.46118721,13.63240335,13.56796405,15.86361181,15.59017535,13.32077992,12.71609679,13.64657862,13.00538545,15.40719547,15.02465197
Runx1,11.2130515716667,11.1622386433333,9.98307833866667,10.554704527,10.746623211,9.906147285,11.2861555366667,11.3387571086667,10.7145578596667,10.320817021,11.5690444266667,11.1911315686667,11.2822938033333,11.80220881,10.2007867493333,10.288026952
Rbm38,10.21298036,11.00782445,13.79398384,12.65282349,12.18581925,13.14353532,10.17741969,11.17539598,12.44471458,12.70129169,9.909444241,9.870853137,10.49193837,10.21097028,12.46253584,12.1826904
Pdia6,15.31399912,15.12776378,14.02530138,14.40169877,14.81594773,14.1047015,15.50089488,15.41732559,14.21635579,14.11827454,15.17591125,15.01444568,15.44525176,15.22002735,14.46731135,14.4799597
Actn1,11.912126595,11.7487166185,10.9706395945,11.068193167,11.4046913525,10.9341817935,12.06170844,11.806260465,11.219762954,11.127557504,12.182554185,11.675414897,12.158023615,12.18514629,11.2647855965,11.219563189
Armcx2,12.20885678,11.8869317,10.28472045,10.64949818,11.25765349,10.54783962,12.31453502,11.97463017,10.71490554,10.64389232,12.03125086,11.74935414,12.22144417,12.01012805,10.8338478,11.2124722
Klf1,6.421773423,7.536311855,11.230121365,9.5735153035,8.970678561,10.383847045,5.8566598235,7.6175452185,9.368825598,9.7497707675,5.430257254,6.05594959,6.449402971,5.7211936045,8.892820087,9.2543261415
Peg13,11.23563128,11.35045874,11.67718777,11.84681689,11.87908946,11.72319935,11.24035468,11.27477724,12.13329496,12.00226432,11.14092415,11.2204817,11.23482671,11.24764214,11.90312032,11.95726091
Asap1,9.85793812933333,9.92907002833333,10.5952967533333,10.469616463,10.3826457516667,10.4626958696667,9.940004975,10.0067312966667,10.284763687,10.30157908,9.673150847,9.93738444166667,9.82469917566667,9.61320813966667,10.3724599226667,10.3973836196667
Tubb2b,13.15034914,12.59256405,10.9445787,11.60350427,11.96034287,11.22934751,13.21312763,12.77965548,11.43197804,11.24896936,12.66924049,12.6989324,12.83208914,12.68563678,11.52688979,11.88144912
Prl2c1,11.14121268,11.1725454,12.09276084,11.54268362,11.81006097,11.86350834,11.22471282,10.98942383,11.98154742,11.78999517,11.31040209,10.86217039,11.10162716,11.21760458,11.73984682,11.72671903
Pla1a,10.91625045,11.28164198,11.5143571,11.56439017,11.67389045,11.4922446,11.05953235,10.56876777,11.78829053,11.87040209,10.15265307,11.26818291,11.17382998,10.77993036,11.77435927,12.03113256
Pias1,9.61400167475,9.7209269905,10.12961855025,9.91468037925,9.99665165175,10.2073020645,9.700443816,9.75734071475,10.116214835,10.15445331525,9.460661001,9.67645575125,9.56876066825,9.40977044025,10.15971008975,10.1762206605
Anxa2,11.801842357,11.738460874,11.0962753053333,11.4328983653333,11.5630234683333,11.1524392113333,12.0534006146667,11.8079267153333,11.2196729453333,11.3203570136667,12.0351279826667,11.8118699693333,11.967893777,11.9436082836667,11.4404710506667,11.4269856133333
Mamdc2,9.552690191,9.528943068,10.92719166,10.97565924,10.71902002,11.06344452,9.470474937,9.270304491,9.953068283,10.40687099,9.049211519,9.342410977,9.372409525,9.177387482,10.69936561,10.81840762
Add3,9.765983565,9.999887647,10.38199808,10.61780873,10.42883237,10.24492288,9.871059353,9.905326947,10.47826173,10.54219197,9.576901379,9.793008809,9.700493749,9.468815941,10.41114413,10.45220135
Mid1ip1,11.79242647,11.96141556,12.67307817,12.56956359,12.3064961,12.36868332,11.75027078,11.87024476,12.5186942,12.50456403,11.7576726,12.16297913,11.91249278,11.77713659,12.71560255,12.49752347
Hdlbp,10.318686352,10.145168048,9.171225693,9.42775387025,9.87613267325,9.35972898275,10.34102905575,10.2706966305,9.50557492275,9.3839352915,10.25878740525,10.01703480225,10.48476336575,10.44962009725,9.499229914,9.61120971225
Rrm2,11.80310481,11.93081164,13.93962721,12.94795899,12.80925785,13.69400069,11.64748196,12.12173632,12.77298114,13.19662485,11.55909055,11.99496704,11.93645843,11.91902821,13.01168379,13.01813172
C1qtnf6,12.58670076,12.44255138,10.17127393,11.04294884,11.67272116,10.21980489,12.55267365,12.4555395,11.11491148,10.59842947,13.01891418,12.22282317,12.71940732,12.75125608,10.47494294,11.2917787
Spsb3,12.55671569,12.56971418,13.32859756,13.22281707,13.12893553,13.0937789,12.5395025,12.43810083,13.13794993,12.96743596,12.46084433,12.62424702,12.59003323,12.48719663,12.83623513,12.94788656
Mfap5,14.47545822,14.41275106,12.69383164,13.51202454,13.87618806,12.72892066,14.78384467,14.71443865,13.03654285,13.25734285,14.73705669,14.0412286,14.71316541,14.52335055,12.95924748,13.60868142
C1qtnf3,13.96741527,13.1929364333333,8.84836977633333,10.1149433703333,11.3987193,8.389517578,13.7571960733333,13.5595018166667,10.1832232723333,9.683658711,13.52179043,12.1885259666667,13.83499259,13.69944071,9.672161227,11.30401553
Pcp4l1,9.4855443555,9.5395456005,10.1420908165,10.080590027,10.1931370975,10.115818629,9.4544688275,9.382510979,10.596917797,10.349116063,9.29537196,9.958958617,9.619770996,9.5726411525,10.1890107955,10.4334845365
Mmp23,11.90072348,11.63012535,9.07912246,9.637335508,10.61869897,9.306266376,11.79480368,11.51755375,10.35740667,10.07881614,12.36878611,11.29021787,12.07443771,11.73308859,9.74230169,10.23200782
Pxmp2,9.047915579,9.847557918,10.5523982,10.02464891,10.01754993,10.86018373,9.103334066,9.206855633,10.6764611,10.64328207,8.37970884,9.857610949,8.880824479,8.438911399,10.21425272,10.18450459
Ufsp2,10.8478198685,10.7802594565,10.0894357055,10.2948311495,10.4152587515,10.1605187215,10.8483884855,10.831147439,10.4749499615,10.4365607745,11.10419533,10.9141742425,10.968808507,11.135353015,10.429262242,10.410847042
Cdc42ep3,10.60403242,10.60867664,11.51368669,11.21299575,11.75359358,11.69466863,10.49870777,10.51987382,11.59593976,11.33771177,10.21066915,9.69637626,10.27786008,10.02602408,11.53494893,11.7866504
Psmg1,11.107104875,10.8613123525,10.469143094,10.4365776045,10.5211705025,10.5062010195,10.9415565545,10.8408737545,10.3995084305,10.4487953315,10.9940642565,10.725019239,10.8643254035,10.930906308,10.286322806,10.389521547
Cul7,12.8148845,12.77731291,11.45102312,11.92318915,12.08690821,11.61414828,12.78420417,12.77635807,12.25361527,11.9433411,13.00821151,12.87923479,13.00457446,13.21706345,11.53521056,11.91223581
Arpc5l,10.61424591,10.56606872,11.09363322,10.99483039,11.32836264,11.34748061,10.83577532,10.49258838,11.19938936,11.17885737,10.37351189,10.34487171,10.63006155,10.44138744,11.20399368,11.18056581
Apoa2,10.596174215,10.298193799,9.932026115,9.90622527,10.0553939955,9.7687731105,10.342223847,10.3808765985,9.85129427,9.844944145,10.3079612255,10.373832331,10.1446546815,10.490393571,9.708120593,9.742561401
Lyve1,9.097096627,9.705068731,10.18530571,10.88753598,10.31392506,9.904620508,9.145891999,8.957157119,10.26049792,10.26316856,8.453933609,9.43606259,9.238965945,8.399925236,10.95000692,10.75887775
Mgll,9.861975936,10.398876331,11.31538135,11.0531899315,10.9230075325,11.017172333,9.98139087,9.9508596695,10.627931877,11.004325812,9.6998478715,10.634869592,9.7926687535,9.626349476,10.896496336,10.936049565
Lrmp,9.180311694,9.655451688,11.04406587,10.74730049,10.46047271,10.42835116,8.641909007,9.527825473,10.7683161,10.95904053,8.751025998,9.219709789,8.744792556,8.370951872,10.8528434,10.6370353
H2afy3,10.56898611,10.30875615,9.421265378,9.765676626,9.959225267,9.699083448,10.42966495,10.43574178,10.0223115,9.907482035,10.63526055,10.38763998,10.43738752,10.75504495,9.738544439,9.978734359
Igfbp5,12.203462085,12.298782765,12.708071245,13.361727675,13.21662395,12.976417465,12.220122665,11.736254851,12.88685506,13.09717441,11.444630166,12.25238458,11.7536017415,11.7809332505,12.91176557,13.17756639
Fhl2,11.07430499,10.84077755,9.742007169,9.760375754,10.11410863,9.830969112,11.10922827,10.52306182,10.15160178,10.07663967,11.03074084,10.6977679,11.05974088,11.0462083,9.73988475,9.924803136
Oaf,11.50961297,10.93346291,9.321852103,9.890139186,10.24623793,9.666236989,11.38366046,11.07556386,9.710782482,9.749896043,10.93941488,10.6008508,11.11524596,10.82733557,9.627072644,10.06486824
Derl2,11.916621075,11.92975315,11.4331487,11.616756465,11.577613635,11.437476385,11.97769483,12.046719165,11.628900525,11.665496775,12.234852425,11.994533715,12.15998285,12.088384445,11.665396325,11.58735124
Impg1,10.77967145,10.65450389,9.370096753,9.656231248,10.21816971,9.475225071,10.78969473,10.59714014,9.623799468,9.515020473,10.69278159,10.25819567,10.5441597,10.58681183,9.782695379,9.903961952
Adck4,10.24385585,10.30527242,9.736322757,10.07258258,9.869036115,9.609084594,10.39338524,10.57149738,9.925487714,9.825871644,10.62021686,10.61197635,10.39769362,10.56565315,9.660970315,9.692257472
Polr2l,11.8027196655,11.987028697,12.270585375,12.107986535,12.372049575,12.455840935,11.8455443285,11.673054582,12.457156855,12.13155485,11.6859751725,11.549554614,11.6118756385,11.5439314695,12.23184662,12.318385135
Lsp1,13.4116644966667,13.3977480366667,12.6851022533333,13.0561930566667,13.0030217033333,12.5784743266667,13.3638115133333,13.25609598,12.9091674566667,12.9059272233333,13.54849846,13.19786443,13.39815271,13.32511203,12.9742672266667,12.8964422866667
Igfbp6,14.78987959,14.98755868,15.39666625,16.08686648,15.84329995,15.74697836,14.86662642,14.97690934,16.14371867,15.90366707,14.50829401,15.07477919,14.86704016,14.84516724,15.69254772,16.18420022
Car2,9.781677921,11.24505207,15.15520825,13.97339801,13.23376001,14.57769011,9.191790851,11.34529838,13.36209979,13.96344872,8.350468347,8.320584542,10.13365963,9.281879521,13.19318549,13.70703688
Wdr75,10.4448301493333,10.2827377263333,9.67013578033333,9.94427770533333,9.90951482,9.84859206166667,10.486381542,10.3428402453333,10.0269211133333,9.99210881833333,10.694879871,10.4390675133333,10.4128864713333,10.662886873,9.76494865466667,9.92471849533333
Tmem132a,12.76743575,12.51506885,10.69157246,11.52003575,11.84579795,11.04601805,12.60302186,12.46931819,11.50537369,11.10495427,12.58026079,12.26306744,12.74828605,12.69861195,11.25443834,11.68650093
Cd44,10.8692412446667,10.898865609,10.2370157743333,10.5040719653333,10.5074465773333,10.153423123,10.9193136496667,10.937655131,10.1497557576667,10.4828291763333,10.828170976,10.9409520893333,10.687474516,11.2708728043333,10.60567442,10.488706442
Pdia5,10.55485191,10.2167616,9.418089101,9.867485215,9.343971178,9.229058404,10.35875736,10.26284619,9.595460309,9.408315956,10.93554774,10.22949862,10.70079213,10.28975974,9.394784274,9.2860276
Socs7,10.70398485,10.67234532,11.32915892,11.02459751,11.20534019,11.28642915,10.729253,10.61710289,11.5608901,11.58013859,10.38600995,10.80331479,10.87591885,10.62836083,11.44656296,11.31160269
Snx7,10.58140342,10.15165936,9.258296174,9.735780108,9.887782645,9.507281643,10.53393633,10.17185601,9.510654732,9.471785859,10.70495336,10.18677832,10.36145654,10.54992297,9.628673334,9.832249503
Loxl2,13.138261715,13.11729527,10.987877275,12.07314783,12.44860557,11.00854434,13.239092305,12.890109995,11.605207525,11.603058415,13.240016965,12.86758687,13.23949622,13.411135655,11.339180785,12.07372944
Inafm1,11.5358773,11.44013477,11.8507849,12.12719263,12.29871867,12.12100838,11.51723274,11.39818802,12.15355318,11.9351209,11.3128774,11.35607683,11.65566609,11.27075289,12.02497805,12.18071128
Slc25a37,8.57676304425,9.34147306075,12.096261705,10.98094567325,10.32150165725,11.4539966365,8.53677573025,9.32646905875,10.49823717975,10.989865836,8.592846743,8.69182736825,8.958442244,9.10059787125,10.26946174675,10.57645192825
Mns1,9.309180563,9.516418474,12.10507179,11.39089616,10.53722714,12.02431217,9.059465255,9.701462051,10.68659005,11.12299571,9.121741491,9.343300009,9.065005153,9.051669883,10.65917483,10.80915234
Lyl1,12.30493877,12.57178829,13.98186394,13.61768465,13.23583218,13.55371151,12.15435967,12.75242284,13.38787266,13.41296791,11.91207099,12.76056986,12.28910019,11.97851353,13.63848242,13.36764422
Ccndbp1,9.57707118033333,9.590099482,10.367762278,10.246568811,9.973551841,10.3470628176667,9.51680721433333,9.626306484,10.0256500036667,10.0105343706667,9.43798835433333,9.499306345,9.49152938466667,9.48602691933333,9.886330499,10.0336838356667
LOC102637129,14.39518086,14.13531194,13.27021273,13.7070737,13.84980532,13.22784697,14.38909966,14.2264698,13.25370384,13.23434886,14.12409159,14.11517276,14.22746855,14.25135944,13.87533253,13.60507926
Gng10,11.06819724,11.10821282,10.47724316,10.78068548,10.64879806,10.59461586,10.99610914,11.19643454,10.64490842,10.67524892,11.10045588,11.13267545,10.85487238,11.2142491,10.71703477,10.746117
Lims2,10.97456938,11.06089998,11.69448826,12.01631669,12.06411325,11.88813564,10.97600976,11.19263642,11.84380853,11.76881318,10.69526011,11.42396302,11.00052221,10.48211853,11.69131237,11.92541366
Sap25,9.716000528,9.936119396,10.62506254,10.53532724,10.29059066,10.36357568,9.712169253,9.881118335,10.48110274,10.44406845,9.731162472,10.09095133,9.861805415,9.490288829,10.62350007,10.29970884
Ypel3,10.5642712813333,10.732542394,11.3612302606667,11.2932080736667,11.125002035,11.21475195,10.4498729326667,10.696272993,11.2057645743333,11.1573770746667,10.5440439033333,10.5997551173333,10.637299996,10.5858773693333,11.0731601486667,10.9792220703333
Tpm4,14.5348146,14.32907315,13.3672378,13.79032042,14.06625157,13.33582388,14.56436366,14.33995734,13.50424189,13.46085237,14.46058521,14.46483818,14.64220543,14.62164137,13.92175355,13.91228205
Manf,11.87385168,11.731036785,10.744510865,10.82529695,11.221888115,10.644557745,12.06493917,12.225146395,11.08357936,10.866322675,12.19016409,11.684747355,12.332301595,11.89060113,11.262620505,11.16700214
Calu,10.960557997,10.986170234,9.9335882695,10.181590946,10.458821937,9.997074323,11.021362365,10.8789368285,10.408371105,10.330003292,11.45384015,11.1211581,11.19890115,11.349556755,10.083755252,10.377930037
Tpp2,10.1412288355,10.1463421905,9.503611672,9.508314888,9.689494867,9.4883053465,10.2518126335,10.2076219215,9.628281688,9.6689937935,10.312039464,9.893436949,10.2517104645,10.256193755,9.765780611,9.7698833405
